name,date,text
Cerimônia marca posse de novo superintendente da PRF no Paraná,04/04/2023 14h48,"Na segunda (3), o policial rodoviário federal Fernando César Oliveira participou da cerimônia que marcou a sua posse como dirigente máximo da PRF no estado do Paraná. A cerimônia, realizada no auditório da sede da PRF, em Curitiba, contou com diversas autoridades, que prestigiaram a assunção da função pelo policial que, antes de ingressar na PRF, foi repórter da Agência Brasil, jornalista concursado na UFPR e assessor de imprensa em entidades sindicais, no Congresso Nacional e na Câmara Municipal de Curitiba, entre outros órgãos. Graduado em jornalismo pela Universidade Federal do Paraná (UFPR), e especialista em Comunicação Política pelo Departamento de Ciências Sociais, também da UFPR, antes de assumir a função de Superintendente, atuou no trecho da BR-116 entre Curitiba e a divisa com o estado de São Paulo. Durante metade de sua carreira profissional na PRF, trabalhou diretamente na escala operacional, em postos policiais da região de Curitiba e litoral e, na área administrativa, foi chefe do Núcleo de Comunicação Social do órgão no estado, de 2017 a 2020. Em sua fala, destacou a história da PRF, que deve ser preservada, com comprometimento e senso de responsabilidade. Frisou, também, a questão importante da redução dos índices de acidentalidade, com o resgate do papel da PRF, de segurança do trânsito. Fiscalizações orientadas com o uso de radares para coibir o excesso de velocidade terão a função de educar o motorista. Em sua gestão, 33% das funções de Chefes de Delegacia serão ocupadas por mulheres que. Das nove, três Delegacias serão chefiadas por elas, demonstrando assim a capacidade e a qualidade de uma gestão focada em sua finalidade, que é a sociedade. Disse também que serão aprimoradas a fiscalização de trânsito e o combate ao crime, com capacitação, inteligência e tecnologia. Por fim, fez questão de deixar claro que todos são importantes e que em sua gestão, os esforços serão direcionados para os melhores resultados sejam a sua marca no Paraná. O diretor-geral, Antônio Fernando Souza Oliveira, fez sua fala na valorização do efetivo policial, primando pelo bem estar físico e psicológico, com investimentos em capacitação, treinamento, com políticas voltadas para a assistência e valorização da carreira do policial. Confira as fotos da cerimônia aqui."
PRF apreende drogas após fuga frustrada e capotamento,31/03/2023 14h47,"Um casal foi preso nesta madrugada (31), após capotar veículo ao tentar fugir da Policia Rodoviária Federal (PRF), em Guarapuava/PR.  Eles transportavam mais de meia tonelada de drogas, sendo 583 de maconha, 24 de haxixe e 6 de skunk.  Ao receber ordem de parada, o motorista iniciou fuga e foi seguido, porém, numa curva, perdeu o controle de direção, saiu da pista e capotou.  O motorista e a passageira tiveram ferimentos leves e foram socorridos pela equipe PRF e encaminhados a uma Unidade de Pronto Atendimento. Após alta médica, eles foram conduzidos à Polícia Federal. O veículo estava com placas frias e possui registro de roubo.  Com informações da BDCOM em Guarapuava"
Adolescente tenta fugir da PRF e capota veículo no Paraná,31/03/2023 09h54,"Um adolescente com um veículo roubado, lotado de cigarros contrabandeados, tentou fugir da Polícia Rodoviária Federal (PRF) no Paraná, na quinta-feira (30), mas acabou capotando o utilitário às margens da BR-116, em Curitiba.  Os policiais tentaram abordá-lo ainda na BR-376, mas ele iniciou fuga em alta velocidade, entrou na BR-116, e fazendo ultrapassagens irregulares e transitando pelo acostamento, rodou por cerca de dez quilômetros, até que, ao tentar sair da rodovia, perdeu o controle de direção, bateu  em um muro e capotou. As imagens feitas pela câmera no colete de um dos policiais registou toda a ação e o acidente.  O motorista, de 17 anos, não se feriu e foi apreendido. Dentro do utilitário, roubado em  Moreira Sales/PR, havia cerca de 16.500 maços de cigarros contrabandeados.   Veja as imagens aqui."
PRF encontra desaparecido às margens da BR-376 em Ponta Grossa (PR),30/03/2023 15h23,"A Polícia Rodoviária Federal (PRF) encontrou, às margens da BR-376, em Ponta Grossa (PR), na manhã desta quinta (30), um homem que havia desaparecido há mais de um ano no Rio de Janeiro (RJ).Por volta das 10h, a equipe abordou um homem de 32 anos que andava pela pista, após receber informações de usuários da via. Em consulta aos sistemas da PRF, os políciais verificaram que havia um boletim de ocorrência registrado pelo desaparecimento dele no Portal de Segurança do Estado do Rio de Janeiro.  Através de contato com a Delegacia, a família foi informada da localização. O senhor Alcides foi encaminhado à Fundação de Assistência Social de Ponta Grossa (PR). A PRF dispõe de um sistema para comunicação de desaparecimento de pessoas chamado “Sinal Desaparecidos” que pode ser acessado através do site. Os interessados também podem comunicar a ocorrência através do telefone 191. Após o registro do fato, todos os PRFs num raio de 500 quilômetros recebem um alerta em seu celular, informando sobre o desaparecimento e podem iniciar as buscas.   Importante frisar que a comunicação à PRF mediante o sistema não dispensa o registro de ocorrência na polícia judiciária."
Bitrem furtado é recuperado pela PRF com carga de cigarros,30/03/2023 10h20,"Um bitrem, furtado em Ponta Grossa/PR, foi recuperado pela Polícia Rodoviária Federal (PRF) em Guaíra/PR, nesta madrugada (30), lotado de cigarros. O veículo, que não tinha seguro, estava sendo usado por contrabandistas.  A carreta transportava 750 mil maços de cigarros quando foi interceptada pelos policiais rodoviários federais na BR-163. A equipe fazia rondas quando viu o bitrem transitando de modo suspeito, na area urbana de Guaíra, e decidiu aborda-lo. Porém o motorista entrou em um terreno baldio, saltou do veículo e fugiu por uma mata. Buscas foram feitas, mas ele não foi localizado.  Além da carga de cigarros contrabandeados, os PRFs descobriram que as placas eram falsas e o veículo tinha sido furtado em julho do ano passado, em Ponta Grossa.  A carreta foi levada à Receita Federal, que seguirá com os tramites para devolução do bem ao dono.  Confira as imagens aqui."
PRF descobre depósito de cigarros e agrotóxicos no Paraná,29/03/2023 08h26,"A Polícia Rodoviária Federal (PRF), com o apoio da Polícia Militar, após seguir um veículo de carga em Corbélia/PR, localizou um depósito de cigarros no interior de uma residência, na noite de ontem (28). Ao todo, 350 mil maços de cigarros contrabandeados foram apreendidos - carga avaliada em mais de R$ 2 milhões. Também foi localizada no interior da residência 1,1 tonelada de agrotóxicos contrabandeados. Três pessoas foram presas, dois homens e uma mulher. Eles responderão pelos crimes de contrabando e armazenamento de substância tóxica.  O caminhão apreendido era clonado, com marcações adulteradas, caracterizando também o crime de adulteração de sinal identificador de veículo automotor. O flagrante foi encaminhado à Polícia Federal de Cascavel.  "
PRF apreende pistolas turcas e drogas na fronteira no Paraná,28/03/2023 11h41,"Entre a noite de ontem e a madrugada de hoje (28), a Polícia Rodoviária Federal (PRF) no Paraná apreendeu armas turcas e drogas. As ocorrências foram na região da tríplice fronteira, em Santa Terezinha de Itaipu. As armas foram encontradas na cintura de uma mulher que viajava  em um ônibus com o filho de apenas 5 meses de idade. O coletivo que seguia para São Paulo/SP foi abordado na noite de ontem, em frente à Unidade Operacional na BR-277.  O volume incomum na região abdominal da passageira chamou atenção. Após a revista foram encontradas, junto a uma cinta abdominal, quatro pistolas de fabricação turca calibre 9mm, equipadas com dispositivos que alteram o funcionamento da arma para o regime automático, conhecidos como “kit rajada”; além de oito carregadores 9mm e dois carregadores alongados calibre .40.  Já na madrugada, os policiais faziam fiscalização quando perceberam um veículo utilizando uma estrada rural para desviar da Unidade Operacional da PRF. Eles tentaram abordá-lo, mas o motorista fugiu em alta velocidade e abandonou o veículo na mata, não sendo localizado. No carro havia 311 quilos de maconha, 9 quilos de skunk e 237 gramas de merla - subproduto da pasta base de cocaína.   Com informações BDCom em Foz do Iguaçu Confira as imagens aqui.    "
PRF no Paraná recebe formatura da Polícia Penal do estado,27/03/2023 15h33,"A Polícia Rodoviária Federal (PRF) no Paraná, recebeu nesta quinta (21), no Auditório da Superintendência em Curitiba, a cerimônia de formatura de 563 policiais penais, que fizeram parte das 20 turmas do Curso de Transição para Operações da Polícia Penal (CTOPP), da Polícia Penal do Paraná (PPPR), no ano de 2022. O CTOPP foi desenvolvido pela Escola de Formação e Aperfeiçoamento Penitenciário (Espen), após a nova Emenda Constitucional nº 104, que criou a Polícia Penal Federal, Estadual e Distrital. O diretor-geral da Polícia Penal do Paraná (PPPR), Osvaldo Messias Machado, ressalta que a instituição vem crescendo não somente em estrutura, mas também em nível de conhecimento dos servidores penais, por isso é extremamente significativo que tenha investimento no reconhecimento desse esforço. “Uma das coisas mais importantes para acompanhar o crescimento de uma instituição de importância para a sociedade, assim como a PPPR que possui um trabalho primordial na segurança pública, é a valorização de todos que participam dessa evolução. Por isso, hoje, valorizar os policiais penais está como uma prioridade nossa”, complementa. A solenidade de formatura e premiação do Curso de Transição para Operações da Polícia Penal (CTOPP) ocorreu na sede da Superintendência Regional da Polícia Rodoviária Federal no Paraná, em Curitiba. O espaço e toda a estrutura audiovisual foram cedidos em reconhecimento e parceria com o Departamento de Polícia Penal do Paraná. O superintendente da Polícia Rodoviária Federal (PRF), Fernando César Oliveira, destaca que a criação da Polícia Penal representa um avanço ao sistema prisional brasileiro. “O sistema prisional trata-se de uma área profundamente sensível, mas de extrema importância, que garante a segurança das unidades penitenciárias brasileiras. Portanto, a profissionalização da gestão e melhores condições de trabalho, que passam por uma capacitação constante, é fundamental para a consolidação da Polícia Penal e fortalecimento da segurança pública. A PRF estará sempre à disposição para a PPPR no que for preciso para contribuir para o seu fortalecimento.” Prestigiaram o evento a diretora da Escola Nacional de Serviços Penais, Stephane Silva de Araújo; representando a Secretaria da Segurança Pública, o Coronel Adilson Luis Lucas Prusse; o superintendente da Polícia Rodoviária Federal, Fernando Cesar Borba de Oliveira; o diretor-geral da Polícia Penal, Osvaldo Messias Machado; o diretor da Escola de Formação e Aperfeiçoamento Penitenciário, Rodrigo Aves Fávaro; a presidente do sindicato dos policiais penais do Paraná, Vanderleia Pereira Leite. Com informações da Assessoria de Comunicação da Polícia Penal do Paraná, confira a matéria completa aqui."
BRs 376 e 277 contarão com proibição de cargas pesadas durante feriados no Paraná,27/03/2023 11h43,"
 Com a proximidade dos feriados da Semana Santa, Tiradentes, Dia do Trabalho e Corpus Christi e a continuidade das obras nas BRs 376 e 277, com a consequente formação de longas filas pela indisponibilidade da capacidade total de
 
  tráfego
 
 das rodovias, a Polícia Rodoviária Federal (PRF) vai estender a restrição de circulação de veículos pesados no trecho entre Curitiba e Paranaguá (BR-277) e entre os estados do
 
  Paraná
 
 e Santa Catarina (BR-376) durante essas operações, conforme Portarias publicadas pelo órgão. A decisão foi tomada em reuniões com a participação do Departamento de Estradas de Rodagem (DER), Departamento Nacional de Infraestrutura Terrestre (DNIT), administração do Porto de Paranaguá e Concessionária Arteris Litoral Sul.
 
 
  O motorista de veículos leves que desejar acessar a rodovia nesses períodos, experimentará um menor tempo de viagem, em razão da não circulação dos veículos pesados e o motorista de pesados, após o período da restrição, contará com um trecho menos movimentado, isto é, mais fluido, em razão do escoamento prévio dos veículos. Portanto, o motorista deve se informar sobre os dias e horários das restrições para uma melhor programação da viagem.
 
 
 
  Canais de informação úteis:
 
 
 
  Twitter Arteris Litoral Sul
 
 (BR-376 e BR-101 - PR/SC)
 
 
  Twitter Arteris Regis Bittencourt
 
 (BR-116 - PR/SP)
 
 
  Twitter do DER-PR
 
 (Rodovias sem concessão no PR)
 
 
  Twitter da PRF
  
   Paraná
  
 
 (Rodovias federais no PR)
 
 
  Twitter da PRF Santa Catarina
 
 (Rodovias federais em SC)
 
 
  Nas duas rodovias, nos trechos afetados pelas obras de recuperação, será proibido o trânsito de veículos de carga articulados (carretas, bitrens etc) nos horários de maior movimento.
 
 
 
  Locais dos bloqueios
 
 
 
  Na BR-277, a restrição acontece sempre no sentido do maior fluxo, na descida para o litoral paranaense e no sentido capital, no retorno. Os bloqueios, na BR-277, acontecerão na antiga praça de pedágio em São José dos Pinhais (PR), no km 60 e no viaduto de acesso a Morretes, no km 30. Já na BR-376, os bloqueios serão realizados nos dois sentidos (Paraná e Santa Catarina) e serão realizados entre a entrada para Campo Alto, em Tijucas do Sul (PR), no km 648 e a praça de pedágio em Garuva (SC), no km 682.
 
 
 
  Restrição para tráfego em pista simples
 
 
 
  Para o feriado da
  
   Semana Santa
  
  , a PRF proibirá,
  
   em todos os trechos de
  
  
   pista simples
  
  
   do estado, os veículos ou combinações de veículos, passíveis ou não de autorização especial de trânsito (AET) ou autorização específica (AE), cujo peso e dimensões excedam qualquer um dos seguintes limites:
  
 
 
 2,6 m de largura
 
 4,4 m de altura
 
 19,8 m de comprimento
 
 57 toneladas de PBTC
 
  
 
  A PRF reforça que os caminhões não poderão ficar parados sobre a rodovia ou nos acostamentos. Os transportadores devem se planejar para aguardar o final da restrição em locais com a infraestrutura adequada.
 
 
 
  Horários e locais de proibição nas BRs 277 e 376
 
 
 
  Semana Santa
 
 
 
  
 
 
 
  Tiradentes
 
 
  
 
  Dia do Trabalho
 
 
 
  
 
 
 
  Corpus Christi
 
 
 
  
"
PRF apreende um tonelada de maconha na região de Campo Mourão (PR),27/03/2023 09h27,"A Polícia Rodoviária Federal apreendeu, na tarde de domingo (26), em Araruna (PR), na região de Campo Mourão (PR), uma tonelada de maconha, numa caminhonete clonada que era roubada, e andava juntamente com um gol, seu batedor. A Ranger capotou durante a fuga, deixando a droga espalhada pelo chão. Os motoristas fugiram. Essa é a segunda apreensão da droga feita pela PRF em menos de uma semana na região, saiba mais aqui. No início da tarde deste domingo (26), no km 159, da BR 487, no município de Araruna-PR, distante 20 quilometros de Campo Mourão, equipes da Polícia Rodoviaria Federal encontravam-se em fiscalização focada no combate à criminalidade, quando deram ordem de parada a uma camionete Ford Ranger e um VW/ Gol. Os condutores, porém, não obedeceram as ordens de abordagem e empreenderam fuga sentido Campo Mourão. Houve a necessidade de acompanhamento tático e logo à frente, após adentrarem em uma estrada vicinal, a Ranger capotou e parte da carga de drogas se espalhou pelo chão. Porém, antes da chegada dos policiais os condutores destes veículos se embrenharam em uma área de vegetação. Houve diligências na região, porém, estes, até o momento, não foram localizados. Em fiscalização nesta caminhonete, constatou-se que estava abarrotada com tabletes de maconha, que após a pesagem, totalizaram mil quilos. Também descobriu-se através dos sinais identificadores, que este utilitário ostentava placas falsas e que fora objeto de assalto no dia 9 deste mês, na cidade de Cotia (SP). Já no veículo Gol nada foi encontrado, sendo o condutor deste o possível batedor dessa droga. Ocorrência encaminhada à Delegacia da Polícia Civil de Campo Mourão (PR)."
"Mulher tenta fugir da PRF no Paraná, mas é presa com maconha",27/03/2023 09h18,"Uma mulher de 22 anos foi presa após tentar fugir da Polícia Rodoviária Federal (PRF), em Cascavel/PR, nesta madrugada (27).  Os PRFs faziam fiscalização na BR-277 quando deram ordem de parada a um automóvel, que não parou. O veículo foi seguido e continuou fugindo em alta velocidade, fazendo manobras irregulares, colocando em risco quem circulava pela rodovia. Após cerca de cinco quilômetros de perseguição, os policiais conseguiram interceptar o carro. A motorista, natural de São José/SC, levava fardos de maconha no porta-malas do veículo, que pertence a uma locadora. Ela pegou a droga em Foz do Iguaçu e levaria para Florianópolis, no total 87 quilos. A mulher foi encaminhada à Polícia Civil. Veja o vídeo desta prisão aqui.   Outras duas grandes apreensões de drogas foram realizadas pela PRF no Paraná, uma em Guarapuava e outra na região de Campo Mourão.   "
Novo Superintendente da PRF se reúne com Sindicato no Paraná,27/03/2023 08h05,"O novo Superintendente da PRF no Paraná, Inspetor Fernando César de Oliveira e equipe, recebeu uma comitiva do Sindicato dos PRFs do Paraná, capitaneada pelo seu Presidente Ney Nunes, para a primeira reunião com o recém-empossado policial. Na reunião, foram tratados assuntos referentes à saúde dos servidores, infraestrutura das unidades, distribuição de efetivo, entre outros pertinentes à categoria. O sindicato recebeu também demandas da gestão paranaense, que serão discutidas com o efetivo. Da mesma maneira, a Superintendência recebeu demandas que serão levadas ao conhecimento do Diretor Geral, em reunião que será realizada na semana que vem na sede do órgão, em Brasília. Também participaram da reunião pelo SINPRF-PR, os Inspetores Valdenei Bezerra, Diretor administrativo e financeiro, Denilson Cruz, Diretor Jurídico e Elgson Azevedo, Diretor Conselheiro.  "
"Em ação conjunta, PRF e PF apreendem carreta com drogas",24/03/2023 22h06,"Em menos de 24 horas, mais uma carreta paraguaia carregada com arroz foi apreendida pela Polícia Rodoviária Federal (PRF)  transportando drogas.  A ação, conjunta com a Polícia Federal, foi na BR-277, em Candói/PR, nesta sexta-feira (24), e resultou na apreensão de 471 quilos de cloridrato de cocaína e 76 quilos de crack. Os PRFs realizavam fiscalização de trânsito ao longo da rodovia quando deram ordem de parada a carreta, que estava com os pneus em mau estado de conservação. No entanto, as atitudes do motorista ensejaram uma vistoria minuciosa.  Em meio a carga de arroz a granel foram encontrados os tabletes de drogas. Foi necessário encaminhar a carreta para uma cerealista para retirada do ilícito. O motorista paraguaio foi preso e encaminhado à PF. Ele levaria os produtos do Paraguai para São Paulo.  Ontem, em Guaíra, a PRF apreendeu uma carreta paraguaia transportando 1,5 tonelada de maconha.   "
PRF encontra carga de maconha em assoalho falso de carreta,23/03/2023 14h48,"Um assoalho de carreta repleto de maconha foi descoberto nesta quinta-feira (23) pela Polícia Rodoviária Federal (PRF), em Guaíra/PR. Os policiais abordaram o veículo paraguaio na BR-272, e ao vistoriarem o semirreboque, perceberam o odor da droga. Eles então notaram que o assoalho estava alterado e que possuía um fundo falso.  A carreta estava carregada com arroz e foi preciso encaminhá-la a uma cooperativa para retirar o grão e acessar a droga, que totalizou 1.526 quilos. Dois paraguaios foram presos. O motorista disse que pegou a droga no Paraguai e levaria para Santa Cruz do Rio Pardo/SP. Já o passageiro alegou que apenas acompanhava a viagem.  Veja o vídeo aqui."
PRF apreende quase 300 mil maços de cigarros no Paraná,22/03/2023 14h34,"Quase 300 mil maços de cigarros contrabandeados foram apreendidos nas últimas horas pela Polícia Rodoviária Federal (PRF) no Paraná.  Na manhã desta quarta-feira (22), em Cascavel, a PRF retirou de circulação 65 mil maços do produto contrabandeado do Paraguai, que eram transportados em uma van.  Também em Cascavel, mas na terça-feira, um motorista foi preso com 22 mil maços de cigarros em um caminhão.  No mesmo dia, em São Miguel do Iguaçu, foram apreendidos outros 200 mil maços que eram levados em um caminhão. O motorista fugiu da abordagem na rodovia, foi seguido, e em meio a um milharal pulou do veículo em movimento e escapou.  Na terça-feira, em Ribeirão do Pinhal, região Norte do Estado, um carro foi apreendido com 10 mil maços do produto após uma perseguição por cerca de 20 quilômetros. O motorista abandonou o carro e fugiu pela mata.  Nos dois casos em houve fuga, os contrabandistas se arriscaram e colocaram a vida dos demais usuários das vias em risco fazendo manobras proibidas, em alta velocidade e na contramão para escapar dos policiais. Clique aqui e veja o vídeo. "
PRF prende indígenas com medicamentos roubados no Paraná,21/03/2023 09h40,"Dois indígenas foram presos ontem (20), pela Polícia Rodoviária Federal (PRF), com o carro carregado de medicamentos roubados durante um acidente na BR-277, em Nova Laranjeiras/PR.  A dupla foi abordada na mesma região do aldeamento indígena. No automóvel estava parte da carga que foi saqueada durante o tombamento da carreta que transportava os produtos farmacêuticos. Os presos foram encaminhados à Polícia Civil de Laranjeiras do Sul.  O saque da carga ocorreu depois que uma carreta tombou numa curva, por volta das 8h30, o motorista teve ferimentos leves.  Quando a PRF chegou ao local, o baú da carreta tinha sido arrombado e toda a carga roubada. Havia grande quantidade de indígenas na região, inclusive mulheres e crianças, escondendo as mercadorias saqueadas na mata às margens da rodovia. Um dos policiais foi atingido por pedras ao tentar se aproximar.  Após o atendimento do acidente, a PRF seguiu com ações em busca dos saqueadores e abordou o automóvel transportando as mercadorias.   "
PRF publica Aviso de Licitação para obra no Paraná,20/03/2023 15h29,"A Polícia Rodoviária Federal (PRF) publicou, nesta segunda (20), o edital de licitação para a contratação de empresa especializada em engenharia ou arquitetura, visando a fiscalização da execução da obra da Unidade Operacional em Alto Paraíso (PR), situado no quilômetro 6,9 da BR-487, antiga unidade de Porto Camargo. O objeto do pregão eletrônico é a escolha da proposta mais vantajosa para assistir e acompanhar o Fiscal do Contrato e a Administração durante a execução da obra, incluindo o ensaios tecnológicos, conforme condições do Termo de Referência e as demais exigências presentes no Edital e seus anexos. A sessão de licitação ocorrerá no dia 30 de março, às 10 horas, e as empresas interessadas em participar devem realizar o registro cadastral no Sistema de Cadastramento Unificado de Fornecedores - SICAF, link aqui.  O valor inicial de contratação é de R$ 594.980,04 e o prazo do serviço será de doze meses, contados a partir da emissão da Ordem de Serviço. A nova Unidade da PRF contará com 1.200 m² de área construída, destes 810 m² são de edificação e 390 m² de área coberta para fiscalização."
PRF faz a maior apreensão de maconha do Sul do Brasil em 2023,20/03/2023 08h45,"No sábado (18), na BR 277, em Cascavel/PR, a Polícia Rodoviária Federal (PRF) abordou um caminhão conduzido por um motorista, de 37 anos, sem CNH, acompanhado de um passageiro. Durante a fiscalização, a equipe encontrou uma grande quantidade de maconha e skunk no veículo, totalizando um peso de 4.476 kg (4.172,1 kg de maconha prensada (tabletes) e 303,9 kg de skunk). Além disso, a placa do semi-reboque apresentava indícios de falsificação.  Os detidos estavam portando quatro celulares, sendo um deles um iPhone 14 novo na caixa, além de valores em Reais. Todos os envolvidos, veículos, drogas, celulares e dinheiro foram entregues à Polícia Civil em Cascavel, para o registro da ocorrência de tráfico de drogas. Assista aqui."
PRF PR apreende agrotóxicos e cigarros na fronteira,16/03/2023 15h00,"Quase meia tonelada de agrotóxicos e 45 mil maços de cigarros foram apreendidos pela Polícia Rodoviária Federal (PRF), nesta quinta-feira (16), em Guaíra/PR.  Na madrugada, a equipe fazia fiscalização na BR-163 quando deu ordem de parada a um automóvel, mas o motorista desobedeceu e fugiu. Dentro da cidade, ele abandonou o carro e escapou por uma mata. No veículo havia aproximadamente 5 mil maços de cigarros contrabandeados e 300 quilos de inseticida, fabricados na China.  Já nesta manhã, os policiais tentaram abordar uma carreta e o motorista fugiu. Ele foi seguido e com auxílio da Polícia Militar, acabou preso.  No semirreboque, com queixa de roubo em Cianorte, havia 40 mil maços de cigarros e 180 quilos de agrotóxicos contrabandeados. O condutor informou que pegou o veículo carregado em Mundo Novo/MS e iria levá-lo para Marechal Cândido Rondon.   "
PRF concede a medalha Washington Luiz à Juiz Federal no Paraná,16/03/2023 11h29,"O Juiz Federal da 1ª Vara Federal de Guaíra (PR), Gustavo Chies Cignachi, recebeu na tarde desta terça (14) a Medalha Washington Luís, principal condecoração oferecida pela PRF aos cidadãos que tenham prestado relevantes serviços à sociedade brasileira por meio do apoio ou parceria junto à Polícia Rodoviária Federal. A outorga da medalha ocorreu durante visita institucional realizada pelo Chefe da Delegacia da PRF de Guaíra (PR), o Inspetor Felipe Fajioli, à sede da Justiça Federal do município. Com uma parceria de longa data, o magistrado tem atuado na melhoria das condições de trabalho dos policiais rodoviários federais na fronteira do Brasil. Sabedor das dificuldades e complexidades da região de fronteira, ele tem atuação firme contra o crime organizado. Por meio da parceria, os policiais já tiveram acesso a equipamentos de proteção individual de ponta, que compõem seu uniforme operacional, além de diversas melhorias na infraestrutura das unidades em que trabalham na região. Também, por meio da Justiça Federal é que foi possível a obra de revitalização da Unidade Operacional da PRF em Guaira, na Ponte Ayrton Senna, na BR-163. Com a disponibilização de aproximadamente R$ 1,7 milhão, oriundos de recursos provenientes de penas alternativas em processos criminais, o local passou a abrigar melhor os policiais, dando melhores condições de trabalho, traduzindo-se num melhor atendimento à sociedade. O Chefe da Delegacia da PRF ressaltou a profícua integração existente entre a PRF e a Justiça Federal de Guaíra, especialmente no combate diuturno aos crimes típicos de fronteira. Participou, também, da reunião o Diretor de Secretaria da 1ª Vara Federal de Guaíra, o Sr. Vinicius Saggin Camillo."
PRF PR apreende mais de 300 garrafas de vinho importados ilegalmente,16/03/2023 10h56,"A Polícia Rodoviária Federal (PRF) apreendeu na manhã de hoje (16), mais de 300 garrafas de vinho em Realeza, na região sudoeste do Paraná. Avaliada em cerca de R$ 50 mil, a carga era transportada em um automóvel, que foi abordado na BR-163. Aos policiais rodoviários federais, o preso disse que pegou os produtos em Barracão e que pretendia levá-los até Cascavel. A PRF encaminhou o condutor, a mercadoria e veículo para a Receita Federal em Capanema, para autuação por crime de descaminho. Clique aqui para acessar o vídeo."
"PRF apreende pistola, munições, coletes e uniformes penais no Oeste do Paraná",15/03/2023 08h00,"Na terça (14), por volta das 22 horas, policiais rodoviários federais, em fiscalização de combate ao crime, abordaram um ônibus, que fazia a linha Foz do Iguaçu x Curitiba, na BR-277, em Santa Terezinha de Itaipu (PR). Durante a fiscalização no interior do ônibus, um passageiro despertou suspeita nos policiais, que solicitaram os tíquetes das bagagens. Antes da vistoria às bagagens, os policiais verificaram que o homem, de 44 anos, já possuía registro criminal por homicídio, porte de arma de fogo, receptação entre outros. Durante a vistoria nas bagagens, os policiais encontraram uma pistola calibre 9 mm, 63 munições 9 mm, quatro carregadores, dois coletes com proteção balística, duas capas para os coletes, tocas tocas ""ninja"", quatro camisetas com a inscrição ""POLÍCIA PENAL"" do Paraná, duas camisetas com a inscrição ""SEGURANÇA"", uma calça tática e um distintivo policial. Diante dos fatos, ele foi detido e conduzido para a polícia civil em Foz do Iguaçu para o registro do crime de porte ilegal de arma de fogo. Assista aqui."
PRF apreende quase meia tonelada de maconha no Paraná,14/03/2023 17h48,"Um carro com quase meia tonelada de maconha foi apreendido nesta tarde (14), pela Polícia Rodoviária Federal (PRF), em Icaraíma, região de fronteira entre Paraná e Mato Grosso do Sul.  A equipe realizava rondas na BR-487, quando viu um carro no sentido contrário realizando manobras de ultrapassagem e de direção perigosa e decidiu abordá-lo. Porém, o motorista avançou com o veículo para cima dos policiais e fugiu, abandonando-o depois às margens da rodovia. O motorista não foi localizado.  No porta-malas e debaixo dos bancos dos passageiros foram encontrados diversos fardos de maconha, que totalizando 470.85 quilos.  O veículo estava com placas falsas e foi furtado em janeiro em Guaratinguetá (SP).            "
PRF prende jovens transportando maconha no Paraná,14/03/2023 09h40,"Uma abordagem de rotina da Polícia Rodoviária Federal (PRF) levou dois jovens à prisão por tráfico de drogas no Paraná. Eles transportavam 225 quilos de maconha em um automóvel.  O carro foi parado ontem (13) na BR-277, na Unidade Operacional de Balsa Nova, Região Metropolitana de Curitiba. No banco traseiro e no porta-malas havia várias caixas de papelão que continham a droga.  Os dois rapazes, de 20 e 22 anos, moradores de Araucária, foram presos. Eles contaram que pegaram a droga em Cascavel e entregariam em Curitiba.   "
PRF no Paraná tem novo Superintendente,13/03/2023 10h00,"Policial rodoviário federal há dez anos, Fernando César Oliveira, 43, é graduado em jornalismo pela Universidade Federal do Paraná (UFPR), e especialista em Comunicação Política pelo Departamento de Ciências Sociais, também da UFPR. Sua designação foi publicada no Diário Oficial da União nesta segunda (13). Durante metade de sua carreira profissional na PRF, trabalhou diretamente na escala operacional, em postos policiais da região de Curitiba e litoral. Nos últimos três anos, atuou no trecho da BR-116 entre Curitiba e a divisa com o estado de São Paulo. Na área administrativa, foi chefe do Núcleo de Comunicação Social da PRF no Paraná, de 2017 a 2020. Antes de ingressar na PRF, foi repórter da Agência Brasil, jornalista concursado na UFPR e assessor de imprensa em entidades sindicais, no Congresso Nacional e na Câmara Municipal de Curitiba, entre outros órgãos. Fez parte da direção do Sindicato dos Jornalistas Profissionais do Paraná. Exerceu ainda o cargo de agente municipal de trânsito, em Curitiba."
PRF apreende mais de duas toneladas de maconha no Paraná,13/03/2023 09h14,"Entre a noite de sábado (11) e a madrugada de domingo (12), a Polícia Rodoviária Federal (PRF) apreendeu mais de duas toneladas de maconha na BR-277, em Cascavel/PR. A primeira ação, no sábado, foi realizada em parceria com a Divisão Estadual de Narcóticos (Denarc), da Polícia Civil do Paraná. No fundo falso do baú de um caminhão foram localizados diversos fardos de maconha, que totalizaram 1956 quilos da droga. O motorista foi preso e admitiu saber do ilícito que seria levado até São Paulo.  Já por volta das 0h20 de domingo, foi abordado um carro cadastrado em  aplicativo de viagens, nele eram transportados 147 quilos de maconha. O motorista também foi preso. A droga tinha sido carregada em Foz do Iguaçu e o destino era Curitiba. CRACK Já em Farol, na noite de domingo, foram apreendidos 47,7 quilos de crack que estavam num automóvel com placa adulterada O veículo foi abandonado na cidade após fazer manobra brusca na BR-272 para passar pela viatura PRF, que realizava ronda.   "
